system_id,parent_org_id,canonical_name,division,level,state,state_abbr,normalized_name,aliases,verified,source
"mrs-america-pr-mrs","mrs-america","Mrs. Puerto Rico America","Mrs.","State","Puerto Rico","PR","mrs puerto rico america","Mrs. Puerto Rico America|Mrs Puerto Rico America|Mrs. Puerto Rico America Pageant|Mrs. Puerto Rico America Organization|Mrs. PR America|Puerto Rico Mrs. America|Mrs. America Puerto Rico|Puerto Rico MAI|MAI Puerto Rico","false","generated"
"mrs-america-pr-miss-for-america-strong","mrs-america","Miss Puerto Rico For America Strong","Miss For America Strong","State","Puerto Rico","PR","miss puerto rico for america strong","Miss Puerto Rico For America Strong|Miss Puerto Rico For America Strong Pageant|Miss Puerto Rico For America Strong Organization|Miss PR For America Strong|Puerto Rico Miss For America Strong|Miss For America Strong Puerto Rico|Puerto Rico MAI|MAI Puerto Rico|Puerto Rico Mrs. America","false","generated"
"nam-al-main","nam","National American Miss Alabama","","State","Alabama","AL","national american miss alabama","National American Miss Alabama|National American Miss Alabama Pageant|National American Miss Alabama Organization|National American Miss AL|Alabama NAM|NAM Alabama","false","generated"
"nam-ak-main","nam","National American Miss Alaska","","State","Alaska","AK","national american miss alaska","National American Miss Alaska|National American Miss Alaska Pageant|National American Miss Alaska Organization|National American Miss AK|Alaska NAM|NAM Alaska","false","generated"
"nam-az-main","nam","National American Miss Arizona","","State","Arizona","AZ","national american miss arizona","National American Miss Arizona|National American Miss Arizona Pageant|National American Miss Arizona Organization|National American Miss AZ|Arizona NAM|NAM Arizona","false","generated"
"nam-ar-main","nam","National American Miss Arkansas","","State","Arkansas","AR","national american miss arkansas","National American Miss Arkansas|National American Miss Arkansas Pageant|National American Miss Arkansas Organization|National American Miss AR|Arkansas NAM|NAM Arkansas","false","generated"
"nam-ca-main","nam","National American Miss California","","State","California","CA","national american miss california","National American Miss California|National American Miss California Pageant|National American Miss California Organization|National American Miss CA|California NAM|NAM California","false","generated"
"nam-co-main","nam","National American Miss Colorado","","State","Colorado","CO","national american miss colorado","National American Miss Colorado|National American Miss Colorado Pageant|National American Miss Colorado Organization|National American Miss CO|Colorado NAM|NAM Colorado","false","generated"
"nam-ct-main","nam","National American Miss Connecticut","","State","Connecticut","CT","national american miss connecticut","National American Miss Connecticut|National American Miss Connecticut Pageant|National American Miss Connecticut Organization|National American Miss CT|Connecticut NAM|NAM Connecticut","false","generated"
"nam-de-main","nam","National American Miss Delaware","","State","Delaware","DE","national american miss delaware","National American Miss Delaware|National American Miss Delaware Pageant|National American Miss Delaware Organization|National American Miss DE|Delaware NAM|NAM Delaware","false","generated"
"nam-fl-main","nam","National American Miss Florida","","State","Florida","FL","national american miss florida","National American Miss Florida|National American Miss Florida Pageant|National American Miss Florida Organization|National American Miss FL|Florida NAM|NAM Florida","false","generated"
"nam-ga-main","nam","National American Miss Georgia","","State","Georgia","GA","national american miss georgia","National American Miss Georgia|National American Miss Georgia Pageant|National American Miss Georgia Organization|National American Miss GA|Georgia NAM|NAM Georgia","false","generated"
"nam-hi-main","nam","National American Miss Hawaii","","State","Hawaii","HI","national american miss hawaii","National American Miss Hawaii|National American Miss Hawaii Pageant|National American Miss Hawaii Organization|National American Miss HI|Hawaii NAM|NAM Hawaii","false","generated"
"nam-id-main","nam","National American Miss Idaho","","State","Idaho","ID","national american miss idaho","National American Miss Idaho|National American Miss Idaho Pageant|National American Miss Idaho Organization|National American Miss ID|Idaho NAM|NAM Idaho","false","generated"
"nam-il-main","nam","National American Miss Illinois","","State","Illinois","IL","national american miss illinois","National American Miss Illinois|National American Miss Illinois Pageant|National American Miss Illinois Organization|National American Miss IL|Illinois NAM|NAM Illinois","false","generated"
"nam-in-main","nam","National American Miss Indiana","","State","Indiana","IN","national american miss indiana","National American Miss Indiana|National American Miss Indiana Pageant|National American Miss Indiana Organization|National American Miss IN|Indiana NAM|NAM Indiana","false","generated"
"nam-ia-main","nam","National American Miss Iowa","","State","Iowa","IA","national american miss iowa","National American Miss Iowa|National American Miss Iowa Pageant|National American Miss Iowa Organization|National American Miss IA|Iowa NAM|NAM Iowa","false","generated"
"nam-ks-main","nam","National American Miss Kansas","","State","Kansas","KS","national american miss kansas","National American Miss Kansas|National American Miss Kansas Pageant|National American Miss Kansas Organization|National American Miss KS|Kansas NAM|NAM Kansas","false","generated"
"nam-ky-main","nam","National American Miss Kentucky","","State","Kentucky","KY","national american miss kentucky","National American Miss Kentucky|National American Miss Kentucky Pageant|National American Miss Kentucky Organization|National American Miss KY|Kentucky NAM|NAM Kentucky","false","generated"
"nam-la-main","nam","National American Miss Louisiana","","State","Louisiana","LA","national american miss louisiana","National American Miss Louisiana|National American Miss Louisiana Pageant|National American Miss Louisiana Organization|National American Miss LA|Louisiana NAM|NAM Louisiana","false","generated"
"nam-me-main","nam","National American Miss Maine","","State","Maine","ME","national american miss maine","National American Miss Maine|National American Miss Maine Pageant|National American Miss Maine Organization|National American Miss ME|Maine NAM|NAM Maine","false","generated"
"nam-md-main","nam","National American Miss Maryland","","State","Maryland","MD","national american miss maryland","National American Miss Maryland|National American Miss Maryland Pageant|National American Miss Maryland Organization|National American Miss MD|Maryland NAM|NAM Maryland","false","generated"
"nam-ma-main","nam","National American Miss Massachusetts","","State","Massachusetts","MA","national american miss massachusetts","National American Miss Massachusetts|National American Miss Massachusetts Pageant|National American Miss Massachusetts Organization|National American Miss MA|Massachusetts NAM|NAM Massachusetts","false","generated"
"nam-mi-main","nam","National American Miss Michigan","","State","Michigan","MI","national american miss michigan","National American Miss Michigan|National American Miss Michigan Pageant|National American Miss Michigan Organization|National American Miss MI|Michigan NAM|NAM Michigan","false","generated"
"nam-mn-main","nam","National American Miss Minnesota","","State","Minnesota","MN","national american miss minnesota","National American Miss Minnesota|National American Miss Minnesota Pageant|National American Miss Minnesota Organization|National American Miss MN|Minnesota NAM|NAM Minnesota","false","generated"
"nam-ms-main","nam","National American Miss Mississippi","","State","Mississippi","MS","national american miss mississippi","National American Miss Mississippi|National American Miss Mississippi Pageant|National American Miss Mississippi Organization|National American Miss MS|Mississippi NAM|NAM Mississippi","false","generated"
"nam-mo-main","nam","National American Miss Missouri","","State","Missouri","MO","national american miss missouri","National American Miss Missouri|National American Miss Missouri Pageant|National American Miss Missouri Organization|National American Miss MO|Missouri NAM|NAM Missouri","false","generated"
"nam-mt-main","nam","National American Miss Montana","","State","Montana","MT","national american miss montana","National American Miss Montana|National American Miss Montana Pageant|National American Miss Montana Organization|National American Miss MT|Montana NAM|NAM Montana","false","generated"
"nam-ne-main","nam","National American Miss Nebraska","","State","Nebraska","NE","national american miss nebraska","National American Miss Nebraska|National American Miss Nebraska Pageant|National American Miss Nebraska Organization|National American Miss NE|Nebraska NAM|NAM Nebraska","false","generated"
"nam-nv-main","nam","National American Miss Nevada","","State","Nevada","NV","national american miss nevada","National American Miss Nevada|National American Miss Nevada Pageant|National American Miss Nevada Organization|National American Miss NV|Nevada NAM|NAM Nevada","false","generated"
"nam-nh-main","nam","National American Miss New Hampshire","","State","New Hampshire","NH","national american miss new hampshire","National American Miss New Hampshire|National American Miss New Hampshire Pageant|National American Miss New Hampshire Organization|National American Miss NH|New Hampshire NAM|NAM New Hampshire","false","generated"
"nam-nj-main","nam","National American Miss New Jersey","","State","New Jersey","NJ","national american miss new jersey","National American Miss New Jersey|National American Miss New Jersey Pageant|National American Miss New Jersey Organization|National American Miss NJ|New Jersey NAM|NAM New Jersey","false","generated"
"nam-nm-main","nam","National American Miss New Mexico","","State","New Mexico","NM","national american miss new mexico","National American Miss New Mexico|National American Miss New Mexico Pageant|National American Miss New Mexico Organization|National American Miss NM|New Mexico NAM|NAM New Mexico","false","generated"
"nam-ny-main","nam","National American Miss New York","","State","New York","NY","national american miss new york","National American Miss New York|National American Miss New York Pageant|National American Miss New York Organization|National American Miss NY|New York NAM|NAM New York","false","generated"
"nam-nc-main","nam","National American Miss North Carolina","","State","North Carolina","NC","national american miss north carolina","National American Miss North Carolina|National American Miss North Carolina Pageant|National American Miss North Carolina Organization|National American Miss NC|North Carolina NAM|NAM North Carolina","false","generated"
"nam-nd-main","nam","National American Miss North Dakota","","State","North Dakota","ND","national american miss north dakota","National American Miss North Dakota|National American Miss North Dakota Pageant|National American Miss North Dakota Organization|National American Miss ND|North Dakota NAM|NAM North Dakota","false","generated"
"nam-oh-main","nam","National American Miss Ohio","","State","Ohio","OH","national american miss ohio","National American Miss Ohio|National American Miss Ohio Pageant|National American Miss Ohio Organization|National American Miss OH|Ohio NAM|NAM Ohio","false","generated"
"nam-ok-main","nam","National American Miss Oklahoma","","State","Oklahoma","OK","national american miss oklahoma","National American Miss Oklahoma|National American Miss Oklahoma Pageant|National American Miss Oklahoma Organization|National American Miss OK|Oklahoma NAM|NAM Oklahoma","false","generated"
"nam-or-main","nam","National American Miss Oregon","","State","Oregon","OR","national american miss oregon","National American Miss Oregon|National American Miss Oregon Pageant|National American Miss Oregon Organization|National American Miss OR|Oregon NAM|NAM Oregon","false","generated"
"nam-pa-main","nam","National American Miss Pennsylvania","","State","Pennsylvania","PA","national american miss pennsylvania","National American Miss Pennsylvania|National American Miss Pennsylvania Pageant|National American Miss Pennsylvania Organization|National American Miss PA|Pennsylvania NAM|NAM Pennsylvania","false","generated"
"nam-ri-main","nam","National American Miss Rhode Island","","State","Rhode Island","RI","national american miss rhode island","National American Miss Rhode Island|National American Miss Rhode Island Pageant|National American Miss Rhode Island Organization|National American Miss RI|Rhode Island NAM|NAM Rhode Island","false","generated"
"nam-sc-main","nam","National American Miss South Carolina","","State","South Carolina","SC","national american miss south carolina","National American Miss South Carolina|National American Miss South Carolina Pageant|National American Miss South Carolina Organization|National American Miss SC|South Carolina NAM|NAM South Carolina","false","generated"
"nam-sd-main","nam","National American Miss South Dakota","","State","South Dakota","SD","national american miss south dakota","National American Miss South Dakota|National American Miss South Dakota Pageant|National American Miss South Dakota Organization|National American Miss SD|South Dakota NAM|NAM South Dakota","false","generated"
